task,condition,feature_index,mean_activation,std_activation,nonzero_count,n_response_units,feature_label,reward
safe_risky_choice,steering,13951,5.547321428571428,0.16295804753097193,1400,1400,sum of products for game outcomes,
safe_risky_choice,steering,26699,3.7589285714285716,0.06418332620115069,1400,1400,making a choice,
safe_risky_choice,steering,47380,3.639877232142857,0.15345933887911334,1400,1400,user's choice or preference,
safe_risky_choice,steering,48258,3.6063169642857145,0.16529214694496439,1400,1400,roles and fields,
safe_risky_choice,steering,20504,3.4424107142857143,0.9246547182893978,1326,1400,safe contexts,
safe_risky_choice,steering,46963,3.3328996058872766,0.8168995828104575,1400,1400,expressing certainty,
safe_risky_choice,steering,60836,3.2183809988839287,2.4253895078938457,948,1400,multiplication and digits,
safe_risky_choice,steering,16735,3.204017857142857,0.012907885977491478,1400,1400,lines following new lines,
safe_risky_choice,steering,11007,3.1957059151785714,1.4820518886442389,1385,1400,"gar, gu, guarantee, assure",
safe_risky_choice,steering,57461,3.1635714285714287,2.147077922783684,959,1400,"expectation, anticipation, prediction",
safe_risky_choice,steering,28895,3.132142857142857,0.036086232817786924,1400,1400,explanation or reason,
safe_risky_choice,steering,36960,2.927737339564732,1.9783979320399168,1107,1400,half and remaining counts,
safe_risky_choice,steering,24356,2.913392857142857,0.2393473401454348,1400,1400,explaining a reason,
safe_risky_choice,steering,22444,2.803744419642857,0.6481558190122337,1400,1400,intent or expected future,
safe_risky_choice,steering,4162,2.798550502232143,2.1499417266765315,1400,1400,risk or possibility,
safe_risky_choice,steering,5941,2.6732142857142858,0.05494155637899748,1400,1400,structural delimiters often preceding content,
safe_risky_choice,steering,6322,2.614243861607143,1.9111682803224799,919,1400,calculations,
safe_risky_choice,steering,12990,2.598076171875,1.2682323307468242,1400,1400,discussing risks and guarantees,
safe_risky_choice,steering,63568,2.596534598214286,0.4405608381476094,1400,1400,"period is 5 years, result of adding",
safe_risky_choice,steering,18259,2.5578438895089284,1.847343483918119,1320,1400,"comparisons with ""than""",
safe_risky_choice,steering,5007,2.5509486607142855,1.921073522598268,918,1400,mathematical expressions,
safe_risky_choice,steering,17284,2.529575892857143,1.9478711447301686,879,1400,0.5 scaling and figures,
safe_risky_choice,steering,13815,2.529017857142857,0.18761688533622295,1400,1400,because followed by a reason,
safe_risky_choice,steering,17968,2.4892047991071427,0.8807505497180638,1400,1400,potential risks and consequences,
safe_risky_choice,steering,20906,2.393203125,0.9237645100416861,1400,1400,taking risks and responsibility,
safe_risky_choice,steering,56793,2.3859151785714285,2.193429813465653,775,1400,guaranteed or guarantee,
safe_risky_choice,steering,20778,2.357890625,0.6079737731611796,1400,1400,"returns, profit, rewards",
safe_risky_choice,steering,50372,2.335814732142857,0.8434632256507401,1400,1400,numbers in arithmetic expressions,
safe_risky_choice,steering,32446,2.329202008928571,0.41437598127326003,1400,1400,legal and business terms,
safe_risky_choice,steering,35908,2.2808035714285713,0.03762733483162775,1400,1400,past tense verbs,
safe_risky_choice,steering,27138,2.2357142857142858,0.0871062111910567,1400,1400,business partnerpassive incomeeffective troubleshootingpurple cowurban fantasy,
safe_risky_choice,steering,62065,2.230879603794643,1.052403815449743,1400,1400,zero or equals zero,
safe_risky_choice,steering,23752,2.1929241071428573,0.09223410649530685,1400,1400,choose or select,
safe_risky_choice,steering,23608,2.1665792410714286,0.1525144581531247,1400,1400,option trading strategies,
safe_risky_choice,steering,54718,2.1406026785714287,0.3335984539708005,1400,1400,"Rapunzel, New York, cabinet, step, fine",
safe_risky_choice,steering,53370,2.074921875,1.8590491613602032,783,1400,rewarding positive outcomes,
safe_risky_choice,steering,2872,2.043002232142857,0.6324735221911828,1326,1400,0 followed by punctuation or digits,
safe_risky_choice,steering,8641,2.0282700892857144,0.5192369734650661,1394,1400,units of measurement,
safe_risky_choice,steering,43377,1.9999832589285715,0.20022820598359872,1400,1400,business operations and decisions,
safe_risky_choice,steering,27030,1.9617020089285715,0.31275530820635816,1400,1400,risk and its management,
safe_risky_choice,steering,51890,1.9596930803571428,0.4531896495639866,1400,1400,use bricks to create,
safe_risky_choice,steering,24430,1.9428348214285713,0.057689143767906174,1400,1400,second place time velocity computer generation help discriminator qualification macros,
safe_risky_choice,steering,38927,1.9166183035714286,1.4759241665219325,879,1400,numbers and probability percentages,
safe_risky_choice,steering,31084,1.8977232142857143,3.056930039621396,390,1400,willing to,
safe_risky_choice,steering,55570,1.8844587053571429,0.623675453299758,1400,1400,although / despite / although,
safe_risky_choice,steering,64296,1.8687862723214286,1.0793957157021699,1400,1400,"when, for, with, good",
safe_risky_choice,steering,32828,1.8412946428571428,0.03033087098476104,1400,1400,explaining why,
safe_risky_choice,steering,9353,1.8356608799525669,1.2056555516346465,1081,1400,calculating defining meaning,
safe_risky_choice,steering,4048,1.8207393973214285,0.6543859237717723,1400,1400,diminishing marginal utility,
safe_risky_choice,steering,63700,1.785532924107143,0.9324320121776294,1394,1400,the [specific noun/category],
safe_risky_choice,steering,8838,1.7672767857142857,1.4053929899902646,879,1400,numbers starting with 0,
safe_risky_choice,steering,9262,1.7620814732142858,1.225370051723423,1009,1400,comparisons with than,
safe_risky_choice,steering,6586,1.7339285714285715,0.04419191896184496,1400,1400,explaining why,
safe_risky_choice,steering,12808,1.699564732142857,1.1613835660036742,959,1400,value proposition creation,
safe_risky_choice,steering,2450,1.6894698660714285,0.27032201495203434,1400,1400,specific words after common prefixes,
safe_risky_choice,steering,1695,1.6865164620535715,0.9432433176362449,1320,1400,comparison of magnitudes and states,
safe_risky_choice,steering,21661,1.6550558035714287,1.2081115370710873,918,1400,numbers and units,
safe_risky_choice,steering,50960,1.6475,1.1272000522527263,1015,1400,comparative magnitudes,
safe_risky_choice,steering,47878,1.6289104352678572,1.2852921548224796,1005,1400,"50 Shades, years, amounts",
safe_risky_choice,steering,17137,1.6283482142857142,0.06035047247587587,1400,1400,technical or code syntax,
safe_risky_choice,steering,28802,1.6243861607142858,0.3458038630175981,1400,1400,contrast conjunctions like while or although,
safe_risky_choice,steering,44907,1.6222684151785713,0.4127156064802228,1400,1400,articles followed by specific nouns,
safe_risky_choice,steering,57325,1.6071763392857144,0.35414602048242866,1400,1400,social dynamics and inclusivity,
safe_risky_choice,steering,58975,1.5984458705357143,0.505127444809208,1400,1400,risks outweigh benefits,
safe_risky_choice,steering,39026,1.5924441964285714,1.2415582147996154,961,1400,higher values,
safe_risky_choice,steering,27302,1.5714551653180804,1.1412454888804575,980,1400,decimal calculations with rates,
safe_risky_choice,steering,9733,1.568989955357143,0.05115882948050193,1400,1400,selecting or choosing,
safe_risky_choice,steering,17651,1.56748046875,0.5858450924621402,1400,1400,risk and reward,
safe_risky_choice,steering,57001,1.5528334263392858,1.0795208857726872,1014,1400,adjective comparisons with than,
safe_risky_choice,steering,35796,1.552611607142857,0.2729716339374304,1400,1400,options,
safe_risky_choice,steering,36284,1.5446261160714285,0.16322343281343593,1400,1400,coin landing on heads,
safe_risky_choice,steering,1924,1.5401785714285714,0.018406721542939923,1400,1400,labels followed by colon,
safe_risky_choice,steering,64992,1.53504638671875,0.9626420652037173,1080,1400,"motion, location, or proper nouns",
safe_risky_choice,steering,37758,1.5208816964285714,1.1718283132175475,879,1400,multiplication and code pointers,
safe_risky_choice,steering,16666,1.5118638392857142,0.17536527133689667,1400,1400,because or unless,
safe_risky_choice,steering,14941,1.5095256696428572,0.13340592204180318,1400,1400,"describes captivating, interesting, unique qualities",
safe_risky_choice,steering,12745,1.5038710239955357,1.4660751540343038,1358,1400,leaving or exiting,
safe_risky_choice,steering,21582,1.4979938616071429,0.6520713603592437,1350,1400,average or mean calculation,
safe_risky_choice,steering,50689,1.4979408482142857,0.35220636366083263,1400,1400,maximum limit payoff,
safe_risky_choice,steering,49237,1.4854352678571427,0.9509123865548814,1015,1400,in the hope that,
safe_risky_choice,steering,3072,1.477212611607143,0.369189039869732,1360,1400,Greek and Latin prefixes,
safe_risky_choice,steering,7432,1.4769252232142858,0.37558040104513507,1400,1400,x + y expressions,
safe_risky_choice,steering,28052,1.446138392857143,1.1142234099579444,879,1400,mathematical multiplication,
safe_risky_choice,steering,6270,1.437163783482143,0.5903735917090847,1400,1400,quantities and units,
safe_risky_choice,steering,46634,1.4310379464285714,0.09212225496747112,1400,1400,indicates 'this',
safe_risky_choice,steering,39907,1.4209835379464286,1.1155091900284722,918,1400,parenthesis followed by conjunction,
safe_risky_choice,steering,49007,1.4042410714285714,0.06518621530520467,1400,1400,business analysis and technical terms,
safe_risky_choice,steering,14792,1.3936495535714286,0.2572350615843077,1360,1400,"llama, trolling, simple, jin, nonce, ticking, tutor, Elo",
safe_risky_choice,steering,9403,1.3827361188616072,1.0658495268340151,1231,1400,end of sentence punctuation,
safe_risky_choice,steering,56988,1.3826339285714286,0.9201754505438413,1400,1400,secure stable stability security,
safe_risky_choice,steering,65178,1.3816322544642856,0.8483936081069233,1400,1400,risk tolerance and management,
safe_risky_choice,steering,5869,1.3508025251116071,0.5461523571552996,1399,1400,apple counts,
safe_risky_choice,steering,42024,1.3413420758928571,0.6936859927870782,1400,1400,years or quantities,
safe_risky_choice,steering,36854,1.3390625,0.024148443457672173,1400,1400,specific items followed by newlines,
safe_risky_choice,steering,20090,1.3328661673409599,0.8581795448522375,1400,1400,"provide, offer, bring",
safe_risky_choice,steering,27701,1.329140625,0.970116501386589,918,1400,numerical totals and calculations,
safe_risky_choice,steering,58677,1.3238092912946429,0.8611362972019946,1400,1400,which is clauses,
safe_risky_choice,steering,53758,1.3104129464285714,0.2891695316876267,1400,1400,parent/child/base class mappings,
safe_risky_choice,steering,1463,1.3064488002232142,0.9050418693316172,1015,1400,multiplication and equality,
safe_risky_choice,steering,25058,1.3024776785714285,0.06358845343484992,1400,1400,"researching Amazon, deploying AWS",
safe_risky_choice,steering,57634,1.2925,0.3689189952588225,1400,1400,available and consumed than,
safe_risky_choice,steering,3275,1.2758119419642857,0.6737951209371008,1400,1400,estimating quantity or value,
safe_risky_choice,steering,62143,1.2638113839285714,0.9543804294484813,918,1400,mathematical addition expressions,
safe_risky_choice,steering,57603,1.2588065011160714,0.705724032551155,1389,1400,"attraction, lure, temptation",
safe_risky_choice,steering,11983,1.2496571568080357,1.0230883836983933,1400,1400,wise and smart evaluations,
