task,condition,rank,feature_index,mean_activation,std_activation,nonzero_count,n_response_units,feature_label
safe_risky_choice,steering,1,13951,5.547321428571428,0.16295804753097193,1400,1400,sum of products for game outcomes
safe_risky_choice,steering,2,26699,3.7589285714285716,0.06418332620115069,1400,1400,making a choice
safe_risky_choice,steering,3,47380,3.639877232142857,0.15345933887911334,1400,1400,user's choice or preference
safe_risky_choice,steering,4,48258,3.6063169642857145,0.16529214694496439,1400,1400,roles and fields
safe_risky_choice,steering,5,20504,3.4424107142857143,0.9246547182893978,1326,1400,safe contexts
safe_risky_choice,steering,6,46963,3.3328996058872766,0.8168995828104575,1400,1400,expressing certainty
safe_risky_choice,steering,7,60836,3.2183809988839287,2.4253895078938457,948,1400,multiplication and digits
safe_risky_choice,steering,8,16735,3.204017857142857,0.012907885977491478,1400,1400,lines following new lines
safe_risky_choice,steering,9,11007,3.1957059151785714,1.4820518886442389,1385,1400,"gar, gu, guarantee, assure"
safe_risky_choice,steering,10,57461,3.1635714285714287,2.147077922783684,959,1400,"expectation, anticipation, prediction"
