task,condition,feature_index,mean_activation,std_activation,nonzero_count,n_response_units,feature_label,reward
ultimatum_response,dose_altruism_03,26699,4.586397058823529,0.0893768072143202,680,680,making a choice,
ultimatum_response,dose_altruism_03,60228,4.3601217830882355,2.2919552024432948,596,680,"artificial intelligence, such as, due to",
ultimatum_response,dose_altruism_03,50689,4.34453125,0.3743542905097631,680,680,maximum limit payoff,
ultimatum_response,dose_altruism_03,29461,3.9630744485294116,0.11804417400770013,680,680,better financial offers,
ultimatum_response,dose_altruism_03,24356,3.8781709558823527,0.08565711721724989,680,680,explaining a reason,
ultimatum_response,dose_altruism_03,19310,3.8259880514705884,0.5004888611706997,680,680,rejected or denied,
ultimatum_response,dose_altruism_03,238,3.744140625,0.401192928237878,680,680,accept and its forms,
ultimatum_response,dose_altruism_03,36182,3.5211626838235293,1.2861921567518757,600,680,linking words after punctuation,
ultimatum_response,dose_altruism_03,10313,3.4838005514705883,0.1669585096032058,680,680,"refusal, rejection, denied",
ultimatum_response,dose_altruism_03,28802,3.215326286764706,0.7743385347507886,680,680,contrast conjunctions like while or although,
ultimatum_response,dose_altruism_03,5546,3.1287224264705884,0.5975381665240604,680,680,fair distribution,
ultimatum_response,dose_altruism_03,28895,3.0404411764705883,0.1004154432628459,680,680,explanation or reason,
ultimatum_response,dose_altruism_03,1617,2.9680836397058825,1.1113460772474997,597,680,detecting still,
ultimatum_response,dose_altruism_03,17286,2.937890625,0.36489849686471804,680,680,accepting invitations and meals,
ultimatum_response,dose_altruism_03,13951,2.8834386488970587,0.682833406056234,680,680,sum of products for game outcomes,
ultimatum_response,dose_altruism_03,21112,2.853860294117647,0.11021749789647696,680,680,deciding to act,
ultimatum_response,dose_altruism_03,50372,2.853676470588235,0.19276235253975607,680,680,numbers in arithmetic expressions,
ultimatum_response,dose_altruism_03,18259,2.8327392578125,1.0856016885783495,619,680,"comparisons with ""than""",
ultimatum_response,dose_altruism_03,16735,2.8244485294117645,0.014705882352984227,680,680,lines following new lines,
ultimatum_response,dose_altruism_03,22111,2.76484375,1.0257436235875044,600,680,receive messages or notifications,
ultimatum_response,dose_altruism_03,11391,2.7225887522977943,3.1062707919384174,680,680,if ... were statements,
ultimatum_response,dose_altruism_03,45326,2.6340833776137407,1.7079710220056503,567,680,equal opportunity and representation,
ultimatum_response,dose_altruism_03,5941,2.619485294117647,0.029811166801869664,680,680,structural delimiters often preceding content,
ultimatum_response,dose_altruism_03,47380,2.5965073529411766,0.05601341538673321,680,680,user's choice or preference,
ultimatum_response,dose_altruism_03,12826,2.5284007352941176,0.11088018311966863,680,680,verbs followed by it or your,
ultimatum_response,dose_altruism_03,3217,2.5069723690257355,0.8639864417317666,676,680,is better,
ultimatum_response,dose_altruism_03,11566,2.4662224264705883,0.3677669697603163,680,680,offering products or services,
ultimatum_response,dose_altruism_03,51890,2.430020680147059,0.6029230581924478,680,680,use bricks to create,
ultimatum_response,dose_altruism_03,14161,2.370565257352941,1.9077243708848857,414,680,significant impact or contribution,
ultimatum_response,dose_altruism_03,21535,2.342035271139706,1.1205953122765524,680,680,in your favor,
