task,condition,rank,feature_index,mean_activation,std_activation,nonzero_count,n_response_units,feature_label
ultimatum_response,dose_altruism_01,1,26699,4.586397058823529,0.0893768072143202,680,680,making a choice
ultimatum_response,dose_altruism_01,2,60228,4.351056985294117,2.2705507344524034,598,680,"artificial intelligence, such as, due to"
ultimatum_response,dose_altruism_01,3,50689,4.347863051470588,0.3716290551257644,680,680,maximum limit payoff
ultimatum_response,dose_altruism_01,4,29461,3.9733685661764704,0.12430237711263036,680,680,better financial offers
ultimatum_response,dose_altruism_01,5,24356,3.880376838235294,0.08710659590369163,680,680,explaining a reason
ultimatum_response,dose_altruism_01,6,19310,3.821001838235294,0.49593529503598727,680,680,rejected or denied
ultimatum_response,dose_altruism_01,7,238,3.738189338235294,0.42509260979672403,680,680,accept and its forms
ultimatum_response,dose_altruism_01,8,36182,3.5224494485294118,1.2866894490778498,600,680,linking words after punctuation
ultimatum_response,dose_altruism_01,9,10313,3.483846507352941,0.16675855292612293,680,680,"refusal, rejection, denied"
ultimatum_response,dose_altruism_01,10,28802,3.2135110294117646,0.7608649185505447,680,680,contrast conjunctions like while or although
