task,condition,feature_index,mean_activation,std_activation,nonzero_count,n_response_units,feature_label,reward
ultimatum_response,dose_altruism_03,60228,5.96875,0.0,8,8,"artificial intelligence, such as, due to",
ultimatum_response,dose_altruism_03,40158,4.65625,0.0,8,8,low X,
ultimatum_response,dose_altruism_03,31084,4.5703125,3.540148839892717,5,8,willing to,
ultimatum_response,dose_altruism_03,26699,4.34375,0.0,8,8,making a choice,
ultimatum_response,dose_altruism_03,58448,4.21875,0.0,8,8,such a,
ultimatum_response,dose_altruism_03,58909,4.0625,0.0,8,8,fair and,
ultimatum_response,dose_altruism_03,5546,4.056640625,0.5372443012345356,8,8,fair distribution,
ultimatum_response,dose_altruism_03,20797,4.03125,0.0,8,8,expressing apparent states or perceptions,
ultimatum_response,dose_altruism_03,29461,3.923828125,0.1588528325592886,8,8,better financial offers,
ultimatum_response,dose_altruism_03,42295,3.748046875,1.708638357828185,8,8,future outcomes and planning,
ultimatum_response,dose_altruism_03,50689,3.7109375,0.030257682392245445,8,8,maximum limit payoff,
ultimatum_response,dose_altruism_03,24356,3.703125,0.0,8,8,explaining a reason,
ultimatum_response,dose_altruism_03,10313,3.57421875,0.16641725315734995,8,8,"refusal, rejection, denied",
ultimatum_response,dose_altruism_03,25885,3.4375,0.0,8,8,such followed by a noun,
ultimatum_response,dose_altruism_03,32595,3.328125,0.0,8,8,ratios and scores,
ultimatum_response,dose_altruism_03,28895,3.3125,0.0,8,8,explanation or reason,
ultimatum_response,dose_altruism_03,37255,3.14453125,2.4357434325757583,5,8,"willingness, unwillingness, and need",
ultimatum_response,dose_altruism_03,238,3.125,0.0,8,8,accept and its forms,
ultimatum_response,dose_altruism_03,29014,3.125,0.0,8,8,such a/an adjective,
ultimatum_response,dose_altruism_03,19310,3.078125,0.0,8,8,rejected or denied,
ultimatum_response,dose_altruism_03,50372,3.046875,0.0,8,8,numbers in arithmetic expressions,
ultimatum_response,dose_altruism_03,20148,2.962890625,0.19670402732337328,8,8,prevention of future events,
ultimatum_response,dose_altruism_03,11328,2.9375,0.0,8,8,could or would be,
ultimatum_response,dose_altruism_03,24257,2.84375,0.0,8,8,guesses out of,
ultimatum_response,dose_altruism_03,22551,2.81640625,0.45088008015401115,8,8,game theory variations,
ultimatum_response,dose_altruism_03,16735,2.8125,0.0,8,8,lines following new lines,
ultimatum_response,dose_altruism_03,11566,2.765625,0.0,8,8,offering products or services,
ultimatum_response,dose_altruism_03,47380,2.703125,0.0,8,8,user's choice or preference,
ultimatum_response,dose_altruism_03,15033,2.65625,2.0575224026726904,5,8,lead to consequences,
ultimatum_response,dose_altruism_03,22617,2.63671875,2.0423935614765676,5,8,renunciar,
ultimatum_response,dose_altruism_03,37116,2.62890625,1.5218491319028433,6,8,potentially negative outcomes,
ultimatum_response,dose_altruism_03,32861,2.587890625,0.2641199895814105,8,8,additional information and conjunctions,
ultimatum_response,dose_altruism_03,2075,2.578125,1.9970070378881992,5,8,valuing experiences and people,
ultimatum_response,dose_altruism_03,21112,2.546875,0.0,8,8,deciding to act,
ultimatum_response,dose_altruism_03,5941,2.546875,0.0,8,8,structural delimiters often preceding content,
ultimatum_response,dose_altruism_03,13815,2.53125,0.0,8,8,because followed by a reason,
ultimatum_response,dose_altruism_03,40790,2.53125,0.0,8,8,a good,
ultimatum_response,dose_altruism_03,36865,2.47265625,1.4275887515509105,6,8,setting stage tone foundation scene,
ultimatum_response,dose_altruism_03,44546,2.4609375,1.906233990711463,5,8,interaction with/between,
ultimatum_response,dose_altruism_03,12826,2.439453125,0.0983374677747977,8,8,verbs followed by it or your,
ultimatum_response,dose_altruism_03,2031,2.421875,0.06051536478449089,8,8,not condone,
