task,condition,feature_index,mean_activation,std_activation,nonzero_count,n_response_units,feature_label,reward
safe_risky_choice,dose_risk_04_02,4162,5.4375,0.4841229182759271,8,8,risk or possibility,
safe_risky_choice,dose_risk_04_02,13951,5.3125,0.0,8,8,sum of products for game outcomes,
safe_risky_choice,dose_risk_04_02,11007,5.15625,0.0,8,8,"gar, gu, guarantee, assure",
safe_risky_choice,dose_risk_04_02,56793,4.71875,0.0,8,8,guaranteed or guarantee,
safe_risky_choice,dose_risk_04_02,46963,4.34375,0.0,8,8,expressing certainty,
safe_risky_choice,dose_risk_04_02,60228,4.01953125,1.1044054073169587,8,8,"artificial intelligence, such as, due to",
safe_risky_choice,dose_risk_04_02,53370,4.0,0.0,8,8,rewarding positive outcomes,
safe_risky_choice,dose_risk_04_02,47380,3.953125,0.0,8,8,user's choice or preference,
safe_risky_choice,dose_risk_04_02,26699,3.875,0.0,8,8,making a choice,
safe_risky_choice,dose_risk_04_02,48258,3.71875,0.12103072956898178,8,8,roles and fields,
safe_risky_choice,dose_risk_04_02,24356,3.34375,0.0,8,8,explaining a reason,
safe_risky_choice,dose_risk_04_02,16735,3.21875,0.0,8,8,lines following new lines,
safe_risky_choice,dose_risk_04_02,14706,3.205078125,0.3252700857166385,8,8,comma followed by while,
safe_risky_choice,dose_risk_04_02,28895,3.171875,0.0,8,8,explanation or reason,
safe_risky_choice,dose_risk_04_02,20504,3.078125,0.0,8,8,safe contexts,
safe_risky_choice,dose_risk_04_02,13815,2.875,0.0,8,8,because followed by a reason,
safe_risky_choice,dose_risk_04_02,50372,2.7890625,0.5748959654526634,8,8,numbers in arithmetic expressions,
safe_risky_choice,dose_risk_04_02,12745,2.70849609375,1.344575761305407,8,8,leaving or exiting,
safe_risky_choice,dose_risk_04_02,56988,2.67578125,0.16641725315734995,8,8,secure stable stability security,
safe_risky_choice,dose_risk_04_02,3766,2.640625,0.24206145913796356,8,8,no,
safe_risky_choice,dose_risk_04_02,20090,2.625,0.0,8,8,"provide, offer, bring",
safe_risky_choice,dose_risk_04_02,5941,2.609375,0.0,8,8,structural delimiters often preceding content,
safe_risky_choice,dose_risk_04_02,5107,2.6015625,3.3586027455392444,3,8,result in outcomes,
safe_risky_choice,dose_risk_04_02,63568,2.59375,0.0,8,8,"period is 5 years, result of adding",
safe_risky_choice,dose_risk_04_02,64296,2.4658203125,0.6694512229284305,8,8,"when, for, with, good",
safe_risky_choice,dose_risk_04_02,35908,2.359375,0.0,8,8,past tense verbs,
safe_risky_choice,dose_risk_04_02,18354,2.322265625,1.1573563515033882,8,8,risk of,
safe_risky_choice,dose_risk_04_02,35874,2.25,0.06051536478449089,8,8,negation or absence,
safe_risky_choice,dose_risk_04_02,32446,2.228515625,0.1739816737554113,8,8,legal and business terms,
