task,condition,feature_index,mean_activation,std_activation,nonzero_count,n_response_units,feature_label,reward
safe_risky_choice,barely_prompting,11007,6.529497767857142,0.8907915525631044,1400,1400,"gar, gu, guarantee, assure",
safe_risky_choice,barely_prompting,5107,6.033169642857143,1.5391887677407103,1315,1400,result in outcomes,
safe_risky_choice,barely_prompting,4162,5.549620535714285,0.537685997181345,1400,1400,risk or possibility,
safe_risky_choice,barely_prompting,65178,5.489744175502232,3.294620498704673,1400,1400,risk tolerance and management,
safe_risky_choice,barely_prompting,35492,5.371875,1.2253894242531347,1331,1400,probability and percentages,
safe_risky_choice,barely_prompting,13951,5.082611607142857,0.08787841539345029,1400,1400,sum of products for game outcomes,
safe_risky_choice,barely_prompting,20504,4.688404017857143,0.20009428300987228,1400,1400,safe contexts,
safe_risky_choice,barely_prompting,56793,4.355446428571429,0.20726528094128985,1400,1400,guaranteed or guarantee,
safe_risky_choice,barely_prompting,26699,3.807845982142857,0.03220308214257004,1400,1400,making a choice,
safe_risky_choice,barely_prompting,47380,3.761752232142857,0.13625462903971972,1400,1400,user's choice or preference,
safe_risky_choice,barely_prompting,21840,3.656205357142857,2.2762806683365584,1009,1400,too followed by adjective,
safe_risky_choice,barely_prompting,46790,3.6256169782366072,0.7760724133403595,1375,1400,chance to or chance of,
safe_risky_choice,barely_prompting,30352,3.5158147321428572,0.04204422092125009,1400,1400,"barely, rarely, not very",
safe_risky_choice,barely_prompting,14706,3.4189395999908445,0.8195577560369692,1383,1400,comma followed by while,
safe_risky_choice,barely_prompting,47878,3.333482142857143,0.46038015422026113,1382,1400,"50 Shades, years, amounts",
safe_risky_choice,barely_prompting,10920,3.3299665178571427,0.06352336505543028,1400,1400,expressing liking,
safe_risky_choice,barely_prompting,46715,3.2817211042131698,0.7893381071746169,1334,1400,percentages and numerical values,
safe_risky_choice,barely_prompting,16735,3.121875,0.014846686739507594,1400,1400,lines following new lines,
safe_risky_choice,barely_prompting,28895,3.110267857142857,0.031900125151721,1400,1400,explanation or reason,
safe_risky_choice,barely_prompting,24356,3.072511160714286,0.2575391811782353,1400,1400,explaining a reason,
safe_risky_choice,barely_prompting,35874,2.8659840611049106,0.6636156062629814,1400,1400,negation or absence,
safe_risky_choice,barely_prompting,56353,2.857610152108329,1.619975295162197,1286,1400,uncertainty about the future,
safe_risky_choice,barely_prompting,12990,2.8149776785714287,0.03173396764740352,1400,1400,discussing risks and guarantees,
safe_risky_choice,barely_prompting,27030,2.751328125,0.03017944437861168,1400,1400,risk and its management,
safe_risky_choice,barely_prompting,46963,2.666361607142857,0.42498188162441025,1400,1400,expressing certainty,
safe_risky_choice,barely_prompting,17447,2.6557254464285713,0.054510910910418604,1400,1400,taking actions and consequences,
