task,condition,feature_index,mean_activation,std_activation,nonzero_count,n_response_units,feature_label,reward
ultimatum_response,baseline,60228,4.385015510110295,2.151263025268459,640,680,"artificial intelligence, such as, due to",
ultimatum_response,baseline,50689,4.13515625,0.354013464152162,680,680,maximum limit payoff,
ultimatum_response,baseline,26699,4.00703125,1.4794376938918379,599,680,making a choice,
ultimatum_response,baseline,29461,3.91640625,0.4215432638391266,680,680,better financial offers,
ultimatum_response,baseline,10313,3.436663459329044,0.491348847558235,680,680,"refusal, rejection, denied",
ultimatum_response,baseline,19310,3.385098805147059,0.7527036971680285,680,680,rejected or denied,
ultimatum_response,baseline,24356,3.151644358915441,1.1877402675025328,679,680,explaining a reason,
ultimatum_response,baseline,5546,3.132111672794118,0.5714066427000084,680,680,fair distribution,
ultimatum_response,baseline,28895,3.105078125,0.14631509827069158,680,680,explanation or reason,
ultimatum_response,baseline,238,2.9826760684742646,1.373364667871728,680,680,accept and its forms,
ultimatum_response,baseline,50372,2.9074448529411763,0.3194044380227909,680,680,numbers in arithmetic expressions,
ultimatum_response,baseline,13951,2.806686580882353,0.7176492740666813,680,680,sum of products for game outcomes,
ultimatum_response,baseline,16735,2.790854779411765,0.03126753265738159,680,680,lines following new lines,
ultimatum_response,baseline,58909,2.713628791360294,1.6507095412143722,660,680,fair and,
ultimatum_response,baseline,5941,2.6160386029411766,0.051531587245849386,680,680,structural delimiters often preceding content,
ultimatum_response,baseline,11566,2.612890625,0.33774977938363027,680,680,offering products or services,
ultimatum_response,baseline,28802,2.582012580422794,1.1926916248986688,680,680,contrast conjunctions like while or although,
ultimatum_response,baseline,24257,2.5521484375,1.065542972626141,680,680,guesses out of,
ultimatum_response,baseline,36182,2.5185431985294118,1.9146481397812742,431,680,linking words after punctuation,
ultimatum_response,baseline,17286,2.4850831873276653,0.6787400478701673,680,680,accepting invitations and meals,
ultimatum_response,baseline,21112,2.451709208768957,0.8607113362093843,669,680,deciding to act,
ultimatum_response,baseline,12826,2.4289522058823527,0.22899301257926377,680,680,verbs followed by it or your,
ultimatum_response,baseline,51890,2.417693014705882,0.5432934149671821,680,680,use bricks to create,
ultimatum_response,baseline,47380,2.384206973805147,0.6105062653999768,680,680,user's choice or preference,
ultimatum_response,baseline,40790,2.296875,0.3117356230690638,680,680,a good,
ultimatum_response,baseline,22551,2.2787798713235294,0.6357562633315429,680,680,game theory variations,
ultimatum_response,baseline,6270,2.2433536305147057,0.45582632451611743,680,680,quantities and units,
ultimatum_response,baseline,11391,2.2242086971507353,2.9923013067660627,599,680,if ... were statements,
ultimatum_response,baseline,22111,2.181968060661765,1.4868791686400837,471,680,receive messages or notifications,
ultimatum_response,baseline,20797,2.106008731617647,1.6748205810982322,435,680,expressing apparent states or perceptions,
ultimatum_response,baseline,18259,2.092968390969669,1.5938371465350907,452,680,"comparisons with ""than""",
ultimatum_response,baseline,1617,2.0764935661764707,1.613954434079504,425,680,detecting still,
ultimatum_response,baseline,27146,2.0673282398897057,2.835392443473617,257,680,both parties' interests,
ultimatum_response,baseline,13815,2.0600514131433822,0.7465154106230422,618,680,because followed by a reason,
ultimatum_response,baseline,42474,2.022799862132353,0.6736405269695033,680,680,sharing portions and equal amounts,
ultimatum_response,baseline,21030,2.007709099264706,1.570680529220502,427,680,gain and loss,
ultimatum_response,baseline,18345,1.9864430147058822,0.5989993898145441,680,680,the second number,
ultimatum_response,baseline,54718,1.9856617647058823,0.5861423931696897,680,680,"Rapunzel, New York, cabinet, step, fine",
ultimatum_response,baseline,63568,1.9853458180147059,0.5066085974530625,680,680,"period is 5 years, result of adding",
ultimatum_response,baseline,22040,1.9670065487132353,0.7407363571684422,670,680,choose to,
ultimatum_response,baseline,36284,1.9553014418658088,0.6502512932127396,676,680,coin landing on heads,
ultimatum_response,baseline,6586,1.9534581801470587,0.7156891185797228,601,680,explaining why,
ultimatum_response,baseline,43377,1.9300206801470587,0.2692486668766273,680,680,business operations and decisions,
ultimatum_response,baseline,3217,1.886369593003217,1.3008729887326407,663,680,is better,
ultimatum_response,baseline,35908,1.8560661764705881,0.6980910243952883,599,680,past tense verbs,
ultimatum_response,baseline,15708,1.850177360983456,0.7632019329921116,680,680,things look and seem,
ultimatum_response,baseline,54172,1.837774658203125,0.6680336154084437,679,680,to + verb,
ultimatum_response,baseline,45326,1.8234059053308824,1.767216760685372,599,680,equal opportunity and representation,
ultimatum_response,baseline,15844,1.7711052389705881,0.01574630796445689,680,680,affirmative or negative continuations,
ultimatum_response,baseline,5107,1.765692497702206,2.5468442679612857,227,680,result in outcomes,
ultimatum_response,baseline,12423,1.7577895220588236,1.3906004725779963,428,680,split the file,
ultimatum_response,baseline,12856,1.7490004595588236,0.6266365924326626,680,680,earn money or rewards,
ultimatum_response,baseline,17137,1.7475988051470588,0.03567172548114861,680,680,technical or code syntax,
ultimatum_response,baseline,51357,1.7301125919117648,0.6177644483423077,680,680,is highly,
ultimatum_response,baseline,32828,1.7255773207720588,0.5670603869755653,679,680,explaining why,
ultimatum_response,baseline,31084,1.6964613970588236,2.8546879479584755,178,680,willing to,
ultimatum_response,baseline,63947,1.6876536649816176,0.2920935969510269,680,680,clause boundaries,
ultimatum_response,baseline,8641,1.6666819852941177,0.3948511680841516,680,680,units of measurement,
ultimatum_response,baseline,57640,1.6121646656709558,1.0971162635019553,473,680,though/although clauses,
ultimatum_response,baseline,12745,1.6095437442555147,1.1057964343390534,678,680,leaving or exiting,
ultimatum_response,baseline,31515,1.6026539522058822,0.43354207014538165,680,680,numbers and quantities,
ultimatum_response,baseline,53135,1.5818526548497818,0.45081705175383896,679,680,situation or context nouns,
ultimatum_response,baseline,46634,1.5649252498851103,0.5649300727886258,614,680,indicates 'this',
ultimatum_response,baseline,48232,1.5648207720588236,0.44638834121466653,680,680,"walk away, make, better",
ultimatum_response,baseline,53784,1.5552360983455882,0.8698234836834635,679,680,equal parts or ratios,
ultimatum_response,baseline,29194,1.5519646139705883,0.7616699953482508,680,680,receive or get,
ultimatum_response,baseline,32296,1.5400275735294118,1.2034025543285658,432,680,comma followed by pronoun,
ultimatum_response,baseline,1924,1.538131893382353,0.0773220173985786,680,680,labels followed by colon,
ultimatum_response,baseline,51865,1.5369542738970587,0.6414798837766003,680,680,i followed by comma or conjunction,
ultimatum_response,baseline,21535,1.5328498391544119,1.140708205321893,680,680,in your favor,
ultimatum_response,baseline,42024,1.5319508272058824,0.6064374609452229,678,680,years or quantities,
ultimatum_response,baseline,43424,1.5247397030101102,0.5174788541122376,670,680,"negative prefixes (in-, im-, ir-)",
ultimatum_response,baseline,5869,1.5032915900735293,0.3361535889113686,680,680,apple counts,
ultimatum_response,baseline,25588,1.4988970588235293,0.12544385203878083,680,680,quantities and units,
ultimatum_response,baseline,16737,1.4891041475183824,0.6584855415528958,679,680,be to / is not,
ultimatum_response,baseline,27874,1.484231387867647,0.3908502935120531,680,680,linking contrasting states,
ultimatum_response,baseline,43934,1.4763068704044118,0.7653273182634224,680,680,"miss, missed, missing",
ultimatum_response,baseline,6083,1.4681755514705883,1.735061519623812,291,680,outcome or results,
ultimatum_response,baseline,53415,1.4668618594898897,1.0312675901611905,512,680,"practice, invasive, times, innovation, solution, specific",
ultimatum_response,baseline,3578,1.465127249325023,1.9705717691420537,456,680,presence of any,
ultimatum_response,baseline,18868,1.456491268382353,0.5404529328763856,599,680,"implement, minimize, maximize",
ultimatum_response,baseline,57634,1.437884880514706,0.6471001196499366,680,680,available and consumed than,
ultimatum_response,baseline,38246,1.43427734375,0.136171780000089,680,680,actions following specific qualifiers,
ultimatum_response,baseline,60090,1.4266581815831803,1.2160965118911051,408,680,propose and suggest ideas,
ultimatum_response,baseline,57325,1.4240866268382353,0.6810475002174033,680,680,social dynamics and inclusivity,
ultimatum_response,baseline,38887,1.4096435546875,0.2099358057931374,680,680,it is a,
ultimatum_response,baseline,55570,1.4068244485294117,0.4725675889447134,680,680,although / despite / although,
ultimatum_response,baseline,16286,1.3867580638212316,0.8470217411372853,631,680,verb + following word,
ultimatum_response,baseline,13615,1.3792853860294119,0.33653144881511693,680,680,sentence terminators,
ultimatum_response,baseline,63033,1.3711052389705882,0.24212078038548066,680,680,repetitive dialogue or common phrases,
ultimatum_response,baseline,39863,1.363384650735294,0.5584270652300015,680,680,functional requirement,
ultimatum_response,baseline,55209,1.3583639705882353,0.04206371810847707,680,680,yes/no/positive/negative classifications,
ultimatum_response,baseline,42745,1.3468771541819853,0.5740065671592052,678,680,acceptance and agreement,
ultimatum_response,baseline,5033,1.3400218290441177,1.1427454352383801,403,680,ability and ations,
ultimatum_response,baseline,3049,1.3328010110294117,0.18472386613855443,671,680,repository usage and context,
ultimatum_response,baseline,11809,1.3284639246323529,0.39407971909663697,680,680,actions to perform,
ultimatum_response,baseline,4048,1.3269387637867647,0.417468077027588,680,680,diminishing marginal utility,
ultimatum_response,baseline,40373,1.3228630514705881,0.24365420726392556,680,680,"le livre, experienced secretary",
ultimatum_response,baseline,63967,1.3220157398897059,1.1154492628591428,679,680,stating objections or difficulties,
ultimatum_response,baseline,6412,1.3198597627527573,1.7348167575655136,259,680,better comparisons and improvements,
ultimatum_response,baseline,15122,1.3066521139705882,2.3508335041140493,171,680,compared to or with,
ultimatum_response,baseline,35874,1.3046316707835477,0.9196084727808099,478,680,negation or absence,
ultimatum_response,baseline,11130,1.3008614035213695,1.017297695882306,557,680,a + positive descriptor,
ultimatum_response,baseline,14161,1.2974609375,1.8533182541945046,231,680,significant impact or contribution,
ultimatum_response,baseline,13303,1.293075022977941,0.49301499254094816,663,680,relationship and social connection,
ultimatum_response,baseline,25058,1.2772863051470589,0.025073069406511092,680,680,"researching Amazon, deploying AWS",
ultimatum_response,baseline,62065,1.2727990543141086,1.2698662930194098,495,680,zero or equals zero,
ultimatum_response,baseline,27386,1.272397030101103,0.5014707380797241,669,680,specific noun instances,
ultimatum_response,baseline,56141,1.2681898229262407,0.9753409404049308,458,680,but still,
ultimatum_response,baseline,28196,1.2681895536534926,0.839353650203365,643,680,"how to, unable to, could you",
ultimatum_response,baseline,13102,1.2645306755514707,0.8404464797488271,652,680,this/the followed by content,
ultimatum_response,baseline,7276,1.2602819106158087,1.1006257999385587,641,680,both,
ultimatum_response,baseline,42735,1.2577435661764707,0.4936329601518259,680,680,considering given since,
ultimatum_response,baseline,42086,1.2558421415441177,0.16591868295566733,680,680,sentence-ending punctuation,
ultimatum_response,baseline,43401,1.255417049632353,1.0388262382638713,680,680,keeping and retaining,
ultimatum_response,baseline,61683,1.2536678538602941,0.6701219804242086,668,680,this/your/their/an/his/her/other + noun,
ultimatum_response,baseline,17968,1.2534093520220588,0.6507452071269333,680,680,potential risks and consequences,
ultimatum_response,baseline,47349,1.2530618106617648,0.252155090605627,680,680,"politics, cases, downloads, future",
ultimatum_response,baseline,56334,1.2264705882352942,0.2591404784666331,680,680,numbers and units,
ultimatum_response,baseline,32861,1.2234059053308823,0.2877709560429948,680,680,additional information and conjunctions,
ultimatum_response,baseline,37960,1.221875,2.4555074605439025,135,680,words starting with dis,
ultimatum_response,baseline,61847,1.2209271599264706,0.47240531942142416,626,680,un- prefix,
ultimatum_response,baseline,7947,1.2180606617647058,0.2376232488098604,680,680,states or conditions,
ultimatum_response,baseline,11328,1.2167681525735294,0.579007472455702,680,680,could or would be,
ultimatum_response,baseline,32595,1.215634334788603,1.6552173229519314,414,680,ratios and scores,
ultimatum_response,baseline,8931,1.2098302504595588,0.6011085223137669,680,680,harmful and unethical statements,
ultimatum_response,baseline,24437,1.2076473460477941,0.400020155594284,680,680,one-off payment,
ultimatum_response,baseline,55934,1.1985940372242647,0.28603155716694706,680,680,sentence starters after punctuation,
ultimatum_response,baseline,8249,1.1900918399586398,0.5851602884497968,666,680,identifying what things mean,
ultimatum_response,baseline,25180,1.1807324128992418,0.8052918882496982,670,680,quantifiers and extent adjectives,
ultimatum_response,baseline,60077,1.1703480215633617,0.8319174203932224,644,680,the [noun],
ultimatum_response,baseline,5711,1.164538708855124,1.335404677389529,600,680,negative outcomes or qualities,
ultimatum_response,baseline,23653,1.1544117647058822,0.18363685374338262,680,680,strive for greatness; established in,
ultimatum_response,baseline,30261,1.1533188763786764,0.3944305966905338,680,680,actions ending in ing,
ultimatum_response,baseline,33192,1.148540900735294,0.43815139934328334,599,680,intention of,
ultimatum_response,baseline,29251,1.147808837890625,1.2155186837015823,483,680,consequences and outcomes,
ultimatum_response,baseline,18497,1.1405776079963235,0.3398218420441186,680,680,making profit,
ultimatum_response,baseline,57383,1.1403008404900046,0.8335374899743119,506,680,saying something,
ultimatum_response,baseline,4315,1.1393784466911765,0.5550746878279347,680,680,some research studies,
ultimatum_response,baseline,7931,1.137557444852941,0.9124180876471958,670,680,percentages and remaining parts,
ultimatum_response,baseline,54460,1.134415211397059,0.3035547074567882,680,680,been possible,
ultimatum_response,baseline,58809,1.1278629078584559,0.3570258395019794,680,680,accounting forcurrently only make upThese include,
ultimatum_response,baseline,13427,1.1273092830882352,0.0447267248149873,680,680,sentence and punctuation,
ultimatum_response,baseline,16011,1.1240234375,0.37643712242126814,680,680,"This number, which implies, represents",
ultimatum_response,baseline,14573,1.123641429227941,0.4229688238669015,679,680,"as having, more interested",
ultimatum_response,baseline,5254,1.123288143382353,0.5792053008578782,600,680,is a / is not a,
ultimatum_response,baseline,10299,1.121139705882353,0.024803152219502838,680,680,long strings of text,
