task,condition,reward,rank,feature_index,mean_activation,std_activation,nonzero_count,n_response_units,feature_label
ultimatum_response,dose_altruism_02,10,1,60228,5.96875,0.0,40,40,"artificial intelligence, such as, due to"
ultimatum_response,dose_altruism_02,10,2,31084,4.753125,3.487840205180708,26,40,willing to
ultimatum_response,dose_altruism_02,10,3,40158,4.65625,0.0,40,40,low X
ultimatum_response,dose_altruism_02,10,4,26699,4.34375,0.0,40,40,making a choice
ultimatum_response,dose_altruism_02,10,5,58448,4.21875,0.0,40,40,such a
ultimatum_response,dose_altruism_02,10,6,5546,4.11328125,0.47787664607844854,40,40,fair distribution
ultimatum_response,dose_altruism_02,10,7,58909,4.0625,0.0,40,40,fair and
ultimatum_response,dose_altruism_02,10,8,20797,4.03125,0.0,40,40,expressing apparent states or perceptions
ultimatum_response,dose_altruism_02,10,9,29461,3.87421875,0.07590196570867008,40,40,better financial offers
ultimatum_response,dose_altruism_02,10,10,50689,3.7125,0.02981060004430696,40,40,maximum limit payoff
ultimatum_response,dose_altruism_02,15,1,60228,6.03125,0.0,40,40,"artificial intelligence, such as, due to"
ultimatum_response,dose_altruism_02,15,2,40158,4.38125,1.0100858564993385,38,40,low X
ultimatum_response,dose_altruism_02,15,3,26699,4.34375,0.0,40,40,making a choice
ultimatum_response,dose_altruism_02,15,4,20797,4.0625,0.0,40,40,expressing apparent states or perceptions
ultimatum_response,dose_altruism_02,15,5,58909,4.03125,0.0,40,40,fair and
ultimatum_response,dose_altruism_02,15,6,29461,3.990625,0.2010349200076903,40,40,better financial offers
ultimatum_response,dose_altruism_02,15,7,24356,3.765625,0.0,40,40,explaining a reason
ultimatum_response,dose_altruism_02,15,8,59579,3.7328125,2.1552188431151835,30,40,cooperation and cooperative
ultimatum_response,dose_altruism_02,15,9,5546,3.680859375,0.2743708957373874,40,40,fair distribution
ultimatum_response,dose_altruism_02,15,10,50689,3.5421875,0.12670709332946706,40,40,maximum limit payoff
ultimatum_response,dose_altruism_02,20,1,11391,6.40625,0.0,40,40,if ... were statements
ultimatum_response,dose_altruism_02,20,2,60228,6.03125,0.0,40,40,"artificial intelligence, such as, due to"
ultimatum_response,dose_altruism_02,20,3,26699,4.625,0.0,40,40,making a choice
ultimatum_response,dose_altruism_02,20,4,50689,4.5625,0.0,40,40,maximum limit payoff
ultimatum_response,dose_altruism_02,20,5,19310,4.25,0.0,40,40,rejected or denied
ultimatum_response,dose_altruism_02,20,6,29461,3.953125,0.0,40,40,better financial offers
ultimatum_response,dose_altruism_02,20,7,45326,3.921875,0.0,40,40,equal opportunity and representation
ultimatum_response,dose_altruism_02,20,8,36182,3.921875,0.0,40,40,linking words after punctuation
ultimatum_response,dose_altruism_02,20,9,5546,3.796875,0.0,40,40,fair distribution
ultimatum_response,dose_altruism_02,20,10,238,3.765625,0.0,40,40,accept and its forms
ultimatum_response,dose_altruism_02,25,1,11391,6.375,0.0,40,40,if ... were statements
ultimatum_response,dose_altruism_02,25,2,60228,5.96875,0.0,40,40,"artificial intelligence, such as, due to"
ultimatum_response,dose_altruism_02,25,3,26699,4.625,0.0,40,40,making a choice
ultimatum_response,dose_altruism_02,25,4,50689,4.53125,0.0,40,40,maximum limit payoff
ultimatum_response,dose_altruism_02,25,5,19310,4.28125,0.0,40,40,rejected or denied
ultimatum_response,dose_altruism_02,25,6,29461,3.9375,0.0,40,40,better financial offers
ultimatum_response,dose_altruism_02,25,7,36182,3.9375,0.0,40,40,linking words after punctuation
ultimatum_response,dose_altruism_02,25,8,45326,3.875,0.0,40,40,equal opportunity and representation
ultimatum_response,dose_altruism_02,25,9,24356,3.8125,0.0,40,40,explaining a reason
ultimatum_response,dose_altruism_02,25,10,238,3.796875,0.0,40,40,accept and its forms
ultimatum_response,dose_altruism_02,30,1,11391,6.375,0.0,40,40,if ... were statements
ultimatum_response,dose_altruism_02,30,2,60228,6.03125,0.0,40,40,"artificial intelligence, such as, due to"
ultimatum_response,dose_altruism_02,30,3,26699,4.625,0.0,40,40,making a choice
ultimatum_response,dose_altruism_02,30,4,50689,4.5625,0.0,40,40,maximum limit payoff
ultimatum_response,dose_altruism_02,30,5,19310,4.28125,0.0,40,40,rejected or denied
ultimatum_response,dose_altruism_02,30,6,29461,3.953125,0.0,40,40,better financial offers
ultimatum_response,dose_altruism_02,30,7,36182,3.9375,0.0,40,40,linking words after punctuation
ultimatum_response,dose_altruism_02,30,8,45326,3.875,0.0,40,40,equal opportunity and representation
ultimatum_response,dose_altruism_02,30,9,24356,3.8125,0.0,40,40,explaining a reason
ultimatum_response,dose_altruism_02,30,10,238,3.796875,0.0,40,40,accept and its forms
ultimatum_response,dose_altruism_02,35,1,11391,6.375,0.0,40,40,if ... were statements
ultimatum_response,dose_altruism_02,35,2,60228,5.625,0.0,40,40,"artificial intelligence, such as, due to"
ultimatum_response,dose_altruism_02,35,3,2291,5.341015625,2.6066788793929794,40,40,rather than
ultimatum_response,dose_altruism_02,35,4,42888,4.87890625,2.4394742355471677,32,40,rational and logical reasoning
ultimatum_response,dose_altruism_02,35,5,26699,4.625,0.0,40,40,making a choice
ultimatum_response,dose_altruism_02,35,6,28802,4.5984375,0.3609375000000002,40,40,contrast conjunctions like while or although
ultimatum_response,dose_altruism_02,35,7,50689,4.59375,0.0,40,40,maximum limit payoff
ultimatum_response,dose_altruism_02,35,8,19310,4.25,0.0,40,40,rejected or denied
ultimatum_response,dose_altruism_02,35,9,53638,4.134375,1.3781249999999978,36,40,total quantities
ultimatum_response,dose_altruism_02,35,10,20484,4.11328125,1.371634508747114,36,40,providing...with
ultimatum_response,dose_altruism_02,40,1,11391,6.375,0.0,40,40,if ... were statements
ultimatum_response,dose_altruism_02,40,2,60228,6.03125,0.0,40,40,"artificial intelligence, such as, due to"
ultimatum_response,dose_altruism_02,40,3,26699,4.625,0.0,40,40,making a choice
ultimatum_response,dose_altruism_02,40,4,50689,4.59375,0.0,40,40,maximum limit payoff
ultimatum_response,dose_altruism_02,40,5,19310,4.25,0.0,40,40,rejected or denied
ultimatum_response,dose_altruism_02,40,6,2291,4.103564453125,3.405366709213714,40,40,rather than
ultimatum_response,dose_altruism_02,40,7,28802,4.100390625,0.6102046385662204,40,40,contrast conjunctions like while or although
ultimatum_response,dose_altruism_02,40,8,36182,3.96875,0.0,40,40,linking words after punctuation
ultimatum_response,dose_altruism_02,40,9,29461,3.953125,0.0,40,40,better financial offers
ultimatum_response,dose_altruism_02,40,10,238,3.84375,0.0,40,40,accept and its forms
ultimatum_response,dose_altruism_02,45,1,60228,8.8125,0.0,40,40,"artificial intelligence, such as, due to"
ultimatum_response,dose_altruism_02,45,2,11391,6.375,0.0,40,40,if ... were statements
ultimatum_response,dose_altruism_02,45,3,42888,5.46875,0.0,40,40,rational and logical reasoning
ultimatum_response,dose_altruism_02,45,4,28802,4.65625,0.0,40,40,contrast conjunctions like while or although
ultimatum_response,dose_altruism_02,45,5,20484,4.625,0.0,40,40,providing...with
ultimatum_response,dose_altruism_02,45,6,26699,4.625,0.0,40,40,making a choice
ultimatum_response,dose_altruism_02,45,7,50689,4.59375,0.0,40,40,maximum limit payoff
ultimatum_response,dose_altruism_02,45,8,53638,4.53125,0.0,40,40,total quantities
ultimatum_response,dose_altruism_02,45,9,24592,4.375,0.0,40,40,maximize benefits or outcomes
ultimatum_response,dose_altruism_02,45,10,19310,4.25,0.0,40,40,rejected or denied
ultimatum_response,dose_altruism_02,50,1,11391,6.149365234375,1.3957590539820697,40,40,if ... were statements
ultimatum_response,dose_altruism_02,50,2,26699,4.625,0.0,40,40,making a choice
ultimatum_response,dose_altruism_02,50,3,60228,4.2625,0.3697417806726716,40,40,"artificial intelligence, such as, due to"
ultimatum_response,dose_altruism_02,50,4,19310,4.22265625,0.491340416893864,40,40,rejected or denied
ultimatum_response,dose_altruism_02,50,5,36182,3.984375,0.0,40,40,linking words after punctuation
ultimatum_response,dose_altruism_02,50,6,24356,3.9375,0.0,40,40,explaining a reason
ultimatum_response,dose_altruism_02,50,7,58909,3.93707275390625,1.0989643715591633,40,40,fair and
ultimatum_response,dose_altruism_02,50,8,18259,3.927734375,0.6592050053008335,40,40,"comparisons with ""than"""
ultimatum_response,dose_altruism_02,50,9,29461,3.921875,0.0,40,40,better financial offers
ultimatum_response,dose_altruism_02,50,10,238,3.90625,0.0,40,40,accept and its forms
ultimatum_response,dose_altruism_02,55,1,27146,4.90859375,1.398020844005353,37,40,both parties' interests
ultimatum_response,dose_altruism_02,55,2,5107,4.684375,1.342001042054364,37,40,result in outcomes
ultimatum_response,dose_altruism_02,55,3,26699,4.625,0.0,40,40,making a choice
ultimatum_response,dose_altruism_02,55,4,50689,4.5234375,0.030257682392245445,40,40,maximum limit payoff
ultimatum_response,dose_altruism_02,55,5,3578,4.20859375,1.19847696928161,37,40,presence of any
ultimatum_response,dose_altruism_02,55,6,36182,4.05078125,0.015128841196122723,40,40,linking words after punctuation
ultimatum_response,dose_altruism_02,55,7,29461,4.033984375,0.07484419852421687,40,40,better financial offers
ultimatum_response,dose_altruism_02,55,8,14161,4.0140625,0.01554667870494633,40,40,significant impact or contribution
ultimatum_response,dose_altruism_02,55,9,24356,3.951171875,0.022693261794184082,40,40,explaining a reason
ultimatum_response,dose_altruism_02,55,10,238,3.890625,0.0,40,40,accept and its forms
ultimatum_response,dose_altruism_02,60,1,5107,4.734375,0.3518228202874282,40,40,result in outcomes
ultimatum_response,dose_altruism_02,60,2,26699,4.625,0.0,40,40,making a choice
ultimatum_response,dose_altruism_02,60,3,50689,4.5,0.0,40,40,maximum limit payoff
ultimatum_response,dose_altruism_02,60,4,29461,4.09375,0.0,40,40,better financial offers
ultimatum_response,dose_altruism_02,60,5,36182,4.0,0.0,40,40,linking words after punctuation
ultimatum_response,dose_altruism_02,60,6,14161,3.984375,0.0,40,40,significant impact or contribution
ultimatum_response,dose_altruism_02,60,7,27146,3.984375,2.300379978802415,30,40,both parties' interests
ultimatum_response,dose_altruism_02,60,8,24356,3.953125,0.0,40,40,explaining a reason
ultimatum_response,dose_altruism_02,60,9,238,3.90625,0.0,40,40,accept and its forms
ultimatum_response,dose_altruism_02,60,10,45326,3.71875,0.0,40,40,equal opportunity and representation
ultimatum_response,dose_altruism_02,65,1,27146,5.3125,0.0,40,40,both parties' interests
ultimatum_response,dose_altruism_02,65,2,5107,4.9375,0.0,40,40,result in outcomes
ultimatum_response,dose_altruism_02,65,3,26699,4.625,0.0,40,40,making a choice
ultimatum_response,dose_altruism_02,65,4,3578,4.53125,0.0,40,40,presence of any
ultimatum_response,dose_altruism_02,65,5,50689,4.5,0.0,40,40,maximum limit payoff
ultimatum_response,dose_altruism_02,65,6,29461,4.09375,0.0,40,40,better financial offers
ultimatum_response,dose_altruism_02,65,7,36182,4.03125,0.0,40,40,linking words after punctuation
ultimatum_response,dose_altruism_02,65,8,14161,3.984375,0.0,40,40,significant impact or contribution
ultimatum_response,dose_altruism_02,65,9,24356,3.953125,0.0,40,40,explaining a reason
ultimatum_response,dose_altruism_02,65,10,238,3.890625,0.0,40,40,accept and its forms
ultimatum_response,dose_altruism_02,70,1,26699,4.59375,0.0,40,40,making a choice
ultimatum_response,dose_altruism_02,70,2,50689,4.440625,0.013621559198517657,40,40,maximum limit payoff
ultimatum_response,dose_altruism_02,70,3,60228,4.184765625,0.2554314169013605,40,40,"artificial intelligence, such as, due to"
ultimatum_response,dose_altruism_02,70,4,5107,4.1578125,0.13620663013872608,40,40,result in outcomes
ultimatum_response,dose_altruism_02,70,5,19310,4.142578125,0.10627225754922097,40,40,rejected or denied
ultimatum_response,dose_altruism_02,70,6,29461,4.05703125,0.023837728597559598,40,40,better financial offers
ultimatum_response,dose_altruism_02,70,7,14161,4.0015625,0.006810779599063218,40,40,significant impact or contribution
ultimatum_response,dose_altruism_02,70,8,36182,3.99921875,0.0034053897996620163,40,40,linking words after punctuation
ultimatum_response,dose_altruism_02,70,9,24356,3.95,0.013621559198517657,40,40,explaining a reason
ultimatum_response,dose_altruism_02,70,10,238,3.890625,0.0,40,40,accept and its forms
ultimatum_response,dose_altruism_02,75,1,26699,4.625,0.0,40,40,making a choice
ultimatum_response,dose_altruism_02,75,2,50689,4.4484375,0.08854013479067073,40,40,maximum limit payoff
ultimatum_response,dose_altruism_02,75,3,5107,4.36796875,1.0689712741514323,38,40,result in outcomes
ultimatum_response,dose_altruism_02,75,4,29461,4.03828125,0.053894926346911946,40,40,better financial offers
ultimatum_response,dose_altruism_02,75,5,36182,4.02890625,0.010216169398812173,40,40,linking words after punctuation
ultimatum_response,dose_altruism_02,75,6,24356,3.98125,0.013621559198517657,40,40,explaining a reason
ultimatum_response,dose_altruism_02,75,7,238,3.890625,0.0,40,40,accept and its forms
ultimatum_response,dose_altruism_02,75,8,14161,3.8,0.8717797887081346,38,40,significant impact or contribution
ultimatum_response,dose_altruism_02,75,9,19310,3.7671875,0.3481220545207526,40,40,rejected or denied
ultimatum_response,dose_altruism_02,75,10,45326,3.604296875,0.43078180965460494,40,40,equal opportunity and representation
ultimatum_response,dose_altruism_02,80,1,26699,4.625,0.0,40,40,making a choice
ultimatum_response,dose_altruism_02,80,2,50689,4.453125,0.027063293868263706,40,40,maximum limit payoff
ultimatum_response,dose_altruism_02,80,3,5107,4.33125,0.3187500000000013,40,40,result in outcomes
ultimatum_response,dose_altruism_02,80,4,19310,4.1078125,0.1950247880879556,40,40,rejected or denied
ultimatum_response,dose_altruism_02,80,5,29461,4.01015625,0.0396133041690387,40,40,better financial offers
ultimatum_response,dose_altruism_02,80,6,36182,3.99609375,0.0067658234670659265,40,40,linking words after punctuation
ultimatum_response,dose_altruism_02,80,7,14161,3.99609375,0.02029747040119778,40,40,significant impact or contribution
ultimatum_response,dose_altruism_02,80,8,24356,3.94921875,0.03382911733532964,40,40,explaining a reason
ultimatum_response,dose_altruism_02,80,9,238,3.90625,0.0,40,40,accept and its forms
ultimatum_response,dose_altruism_02,80,10,60228,3.79765625,0.6331205847267064,40,40,"artificial intelligence, such as, due to"
ultimatum_response,dose_altruism_02,85,1,5107,5.9828125,0.10733590309750822,40,40,result in outcomes
ultimatum_response,dose_altruism_02,85,2,27146,5.4859375,0.10733590309744202,40,40,both parties' interests
ultimatum_response,dose_altruism_02,85,3,52111,4.69375,0.7516323382312672,39,40,relatively followed by description
ultimatum_response,dose_altruism_02,85,4,26699,4.59375,0.0,40,40,making a choice
ultimatum_response,dose_altruism_02,85,5,3578,4.5859375,0.02859844565271723,40,40,presence of any
ultimatum_response,dose_altruism_02,85,6,50689,4.4421875,0.01646195898883672,40,40,maximum limit payoff
ultimatum_response,dose_altruism_02,85,7,14161,4.06328125,0.00852243133956749,40,40,significant impact or contribution
ultimatum_response,dose_altruism_02,85,8,36182,4.02890625,0.008230979494148593,40,40,linking words after punctuation
ultimatum_response,dose_altruism_02,85,9,24356,3.980859375,0.012346469241618549,40,40,explaining a reason
ultimatum_response,dose_altruism_02,85,10,238,3.90625,0.0,40,40,accept and its forms
ultimatum_response,dose_altruism_02,90,1,5107,6.05625,0.018750000000015157,40,40,result in outcomes
ultimatum_response,dose_altruism_02,90,2,27146,5.5,0.0,40,40,both parties' interests
ultimatum_response,dose_altruism_02,90,3,52111,4.71875,0.0,40,40,relatively followed by description
ultimatum_response,dose_altruism_02,90,4,26699,4.59375,0.0,40,40,making a choice
ultimatum_response,dose_altruism_02,90,5,3578,4.56875,0.018750000000109898,40,40,presence of any
ultimatum_response,dose_altruism_02,90,6,50689,4.4625,0.01874999999992042,40,40,maximum limit payoff
ultimatum_response,dose_altruism_02,90,7,14161,4.0625,0.0,40,40,significant impact or contribution
ultimatum_response,dose_altruism_02,90,8,36182,4.003125,0.009375000000197057,40,40,linking words after punctuation
ultimatum_response,dose_altruism_02,90,9,24356,3.921875,0.0,40,40,explaining a reason
ultimatum_response,dose_altruism_02,90,10,238,3.921875,0.0,40,40,accept and its forms
