task,condition,feature_index,mean_activation,std_activation,nonzero_count,n_response_units,feature_label,reward
ultimatum_response,dose_altruism_04,26699,4.586397058823529,0.0893768072143202,680,680,making a choice,
ultimatum_response,dose_altruism_04,60228,4.364993106617647,2.2565075751682877,601,680,"artificial intelligence, such as, due to",
ultimatum_response,dose_altruism_04,50689,4.345955882352941,0.37207443321634903,680,680,maximum limit payoff,
ultimatum_response,dose_altruism_04,29461,3.959903492647059,0.11554458348899882,680,680,better financial offers,
ultimatum_response,dose_altruism_04,24356,3.8768152573529413,0.08480161343567177,680,680,explaining a reason,
ultimatum_response,dose_altruism_04,19310,3.8200137867647057,0.514587773980978,680,680,rejected or denied,
ultimatum_response,dose_altruism_04,238,3.744140625,0.401192928237878,680,680,accept and its forms,
ultimatum_response,dose_altruism_04,36182,3.5203814338235295,1.2858848404556174,600,680,linking words after punctuation,
ultimatum_response,dose_altruism_04,10313,3.479940257352941,0.1695322263572517,680,680,"refusal, rejection, denied",
ultimatum_response,dose_altruism_04,28802,3.211213235294118,0.7773468187003637,680,680,contrast conjunctions like while or although,
ultimatum_response,dose_altruism_04,5546,3.1198529411764704,0.5937597388679557,680,680,fair distribution,
ultimatum_response,dose_altruism_04,28895,3.0404411764705883,0.1004154432628459,680,680,explanation or reason,
ultimatum_response,dose_altruism_04,17286,2.955997242647059,0.37741354418381756,680,680,accepting invitations and meals,
ultimatum_response,dose_altruism_04,1617,2.9440716911764704,1.1395618080409988,592,680,detecting still,
ultimatum_response,dose_altruism_04,13951,2.8690085018382354,0.6925268345680041,680,680,sum of products for game outcomes,
ultimatum_response,dose_altruism_04,50372,2.855813419117647,0.1953085193690359,680,680,numbers in arithmetic expressions,
ultimatum_response,dose_altruism_04,21112,2.853860294117647,0.11021749789647696,680,680,deciding to act,
ultimatum_response,dose_altruism_04,18259,2.825940659466912,1.0958701470554237,617,680,"comparisons with ""than""",
ultimatum_response,dose_altruism_04,16735,2.8244485294117645,0.014705882352984227,680,680,lines following new lines,
ultimatum_response,dose_altruism_04,22111,2.769324448529412,1.0279150483353985,600,680,receive messages or notifications,
ultimatum_response,dose_altruism_04,11391,2.7026252297794118,3.1017838787037024,680,680,if ... were statements,
ultimatum_response,dose_altruism_04,45326,2.644253091251149,1.6966944621717857,575,680,equal opportunity and representation,
ultimatum_response,dose_altruism_04,5941,2.619485294117647,0.029811166801869664,680,680,structural delimiters often preceding content,
ultimatum_response,dose_altruism_04,47380,2.5965073529411766,0.05601341538673321,680,680,user's choice or preference,
ultimatum_response,dose_altruism_04,12826,2.5287224264705883,0.11638852306907123,680,680,verbs followed by it or your,
ultimatum_response,dose_altruism_04,3217,2.498629940257353,0.8750784955711793,678,680,is better,
ultimatum_response,dose_altruism_04,11566,2.4887408088235294,0.38140728723693,680,680,offering products or services,
ultimatum_response,dose_altruism_04,51890,2.4181410845588234,0.6072249545680396,680,680,use bricks to create,
ultimatum_response,dose_altruism_04,14161,2.363235294117647,1.9079519145632509,413,680,significant impact or contribution,
ultimatum_response,dose_altruism_04,21535,2.3419692095588234,1.1135657639667216,680,680,in your favor,
ultimatum_response,dose_altruism_04,5107,2.3416819852941178,2.5422871271408756,318,680,result in outcomes,
ultimatum_response,dose_altruism_04,36284,2.2417279411764706,0.07505314581835777,680,680,coin landing on heads,
ultimatum_response,dose_altruism_04,6586,2.2380514705882355,0.03733473531540738,680,680,explaining why,
ultimatum_response,dose_altruism_04,13815,2.2308823529411765,0.11414560506428785,680,680,because followed by a reason,
ultimatum_response,dose_altruism_04,18345,2.2283432904411766,0.33048673927155786,680,680,the second number,
ultimatum_response,dose_altruism_04,21030,2.190096507352941,1.5901966477260252,448,680,gain and loss,
ultimatum_response,dose_altruism_04,51357,2.1825310202205883,0.9028112780920426,680,680,is highly,
ultimatum_response,dose_altruism_04,22040,2.1570542279411766,0.4955415010848046,680,680,choose to,
ultimatum_response,dose_altruism_04,6270,2.1539751838235293,0.34497223114609493,680,680,quantities and units,
ultimatum_response,dose_altruism_04,54172,2.1020220588235294,0.09603789880070808,680,680,to + verb,
ultimatum_response,dose_altruism_04,42474,2.0906020220588237,0.4061447180149448,680,680,sharing portions and equal amounts,
ultimatum_response,dose_altruism_04,57640,2.0750445197610294,0.7559769193362941,606,680,though/although clauses,
ultimatum_response,dose_altruism_04,12423,2.065877757352941,1.147312001959686,520,680,split the file,
ultimatum_response,dose_altruism_04,35908,2.0606617647058822,0.11240324078096105,680,680,past tense verbs,
ultimatum_response,dose_altruism_04,53784,2.020700252757353,0.8818178113268063,680,680,equal parts or ratios,
ultimatum_response,dose_altruism_04,40790,2.0181525735294117,0.38635543775862174,680,680,a good,
ultimatum_response,dose_altruism_04,22551,1.918359375,0.7409875833867531,680,680,game theory variations,
ultimatum_response,dose_altruism_04,32828,1.8855698529411764,0.08494755595136909,680,680,explaining why,
ultimatum_response,dose_altruism_04,53415,1.8765625,0.7078576428598813,600,680,"practice, invasive, times, innovation, solution, specific",
ultimatum_response,dose_altruism_04,16286,1.871636603860294,0.26910300775989704,680,680,verb + following word,
ultimatum_response,dose_altruism_04,32296,1.8631318933823529,0.7371672408208221,600,680,comma followed by pronoun,
ultimatum_response,dose_altruism_04,54718,1.8340073529411764,0.4052769665772161,680,680,"Rapunzel, New York, cabinet, step, fine",
ultimatum_response,dose_altruism_04,42024,1.8322840073529412,0.6076686558519346,640,680,years or quantities,
ultimatum_response,dose_altruism_04,63947,1.7987706801470589,0.17199271204006256,680,680,clause boundaries,
ultimatum_response,dose_altruism_04,12745,1.7834047205307904,0.7187115070274449,633,680,leaving or exiting,
ultimatum_response,dose_altruism_04,15844,1.7826286764705883,0.030107241459845804,680,680,affirmative or negative continuations,
ultimatum_response,dose_altruism_04,16737,1.7731703814338236,0.5770042425332874,680,680,be to / is not,
ultimatum_response,dose_altruism_04,43377,1.772162224264706,0.2256030968698107,680,680,business operations and decisions,
ultimatum_response,dose_altruism_04,27146,1.7442555147058822,2.5233565486408875,220,680,both parties' interests,
ultimatum_response,dose_altruism_04,12856,1.7347311580882352,0.6198926477862144,680,680,earn money or rewards,
ultimatum_response,dose_altruism_04,24257,1.7337086397058823,0.5771629338670697,680,680,guesses out of,
ultimatum_response,dose_altruism_04,46634,1.7254595588235293,0.034921148975389185,680,680,indicates 'this',
ultimatum_response,dose_altruism_04,63568,1.7027113970588235,0.37660813063008647,680,680,"period is 5 years, result of adding",
ultimatum_response,dose_altruism_04,13102,1.7016544117647059,0.3059404481979916,680,680,this/the followed by content,
ultimatum_response,dose_altruism_04,62065,1.6967026654411765,1.1612808105430679,600,680,zero or equals zero,
ultimatum_response,dose_altruism_04,35874,1.6938763786764706,0.6664221984707575,600,680,negation or absence,
ultimatum_response,dose_altruism_04,17137,1.6902573529411764,0.024550938215436312,680,680,technical or code syntax,
ultimatum_response,dose_altruism_04,29194,1.68798828125,0.6653804448841417,680,680,receive or get,
ultimatum_response,dose_altruism_04,53135,1.671283318014706,0.2604715139601737,680,680,situation or context nouns,
ultimatum_response,dose_altruism_04,51865,1.6506031709558824,0.7290024651140392,680,680,i followed by comma or conjunction,
ultimatum_response,dose_altruism_04,5869,1.6415785845588236,0.22233490523780758,680,680,apple counts,
ultimatum_response,dose_altruism_04,18868,1.6341911764705883,0.04712214977429294,680,680,"implement, minimize, maximize",
ultimatum_response,dose_altruism_04,56141,1.5993485394646139,0.6381538085133358,617,680,but still,
ultimatum_response,dose_altruism_04,42745,1.5964154411764706,0.39668476977381933,680,680,acceptance and agreement,
ultimatum_response,dose_altruism_04,25588,1.57734375,0.10410387966809255,680,680,quantities and units,
ultimatum_response,dose_altruism_04,25180,1.5614580939797793,0.8015052572714269,672,680,quantifiers and extent adjectives,
ultimatum_response,dose_altruism_04,3766,1.5534768497242648,0.8580268030802274,610,680,no,
ultimatum_response,dose_altruism_04,1924,1.4871323529411764,0.055692007238016615,680,680,labels followed by colon,
ultimatum_response,dose_altruism_04,55570,1.4806985294117647,0.20464094941484717,680,680,although / despite / although,
ultimatum_response,dose_altruism_04,57019,1.4783547794117646,0.948527565574676,680,680,amount expressed or quantified,
ultimatum_response,dose_altruism_04,61683,1.468337833180147,0.584743236942693,680,680,this/your/their/an/his/her/other + noun,
ultimatum_response,dose_altruism_04,3578,1.4596816119025735,2.096726937131233,437,680,presence of any,
ultimatum_response,dose_altruism_04,8249,1.4553308823529412,0.18510012083667401,680,680,identifying what things mean,
ultimatum_response,dose_altruism_04,64921,1.449794096105239,1.1687836913518517,438,680,significant amounts,
ultimatum_response,dose_altruism_04,43934,1.4466796875,0.6274560167423711,680,680,"miss, missed, missing",
ultimatum_response,dose_altruism_04,11809,1.4394646139705882,0.4642403804056519,680,680,actions to perform,
ultimatum_response,dose_altruism_04,48232,1.4392578125,0.4471558467055565,680,680,"walk away, make, better",
ultimatum_response,dose_altruism_04,38246,1.4335822610294118,0.11519756489647293,680,680,actions following specific qualifiers,
ultimatum_response,dose_altruism_04,11130,1.4280603745404412,1.0192804940607216,546,680,a + positive descriptor,
ultimatum_response,dose_altruism_04,8641,1.4229204963235293,0.31778515886670916,680,680,units of measurement,
ultimatum_response,dose_altruism_04,31515,1.4227309283088236,0.27933095223961496,680,680,numbers and quantities,
ultimatum_response,dose_altruism_04,27386,1.392681525735294,0.24919841493179642,680,680,specific noun instances,
ultimatum_response,dose_altruism_04,6412,1.391457950367647,1.6518905641148607,289,680,better comparisons and improvements,
ultimatum_response,dose_altruism_04,14706,1.375921989889706,1.1830791452224794,497,680,comma followed by while,
ultimatum_response,dose_altruism_04,24437,1.3739430147058824,0.49696390594731116,680,680,one-off payment,
ultimatum_response,dose_altruism_04,40092,1.3737958122702205,0.5108064063764862,664,680,is followed by a description,
ultimatum_response,dose_altruism_04,57383,1.367718146829044,0.5362299334672487,617,680,saying something,
ultimatum_response,dose_altruism_04,46512,1.3670061896829044,0.4853949279648635,633,680,non-empty or not equal,
ultimatum_response,dose_altruism_04,3049,1.360696231617647,0.05700004140704064,680,680,repository usage and context,
ultimatum_response,dose_altruism_04,33192,1.3602941176470589,0.0920059260317322,680,680,intention of,
ultimatum_response,dose_altruism_04,57634,1.3367474724264705,0.35967657642943063,680,680,available and consumed than,
ultimatum_response,dose_altruism_04,56584,1.3367331112132352,1.0132118082292365,617,680,adjective followed by noun,
ultimatum_response,dose_altruism_04,40373,1.3234202665441177,0.2412762384241579,680,680,"le livre, experienced secretary",
ultimatum_response,dose_altruism_04,15708,1.3146139705882354,0.5144832128150707,680,680,things look and seem,
ultimatum_response,dose_altruism_04,42086,1.3066980698529411,0.07906146191888243,680,680,sentence-ending punctuation,
ultimatum_response,dose_altruism_04,55209,1.3014705882352942,0.016312719990158965,680,680,yes/no/positive/negative classifications,
ultimatum_response,dose_altruism_04,43220,1.2997775807100185,0.9885202391738418,526,680,"not as...as, not actively, not possible",
ultimatum_response,dose_altruism_04,5254,1.299701286764706,0.45155691508168344,680,680,is a / is not a,
ultimatum_response,dose_altruism_04,5711,1.2882864559397977,1.4514323120543255,526,680,negative outcomes or qualities,
ultimatum_response,dose_altruism_04,27874,1.2768956801470588,0.3174225637203829,680,680,linking contrasting states,
ultimatum_response,dose_altruism_04,57325,1.2726734834558824,0.5710418387656059,680,680,social dynamics and inclusivity,
ultimatum_response,dose_altruism_04,30261,1.2687270220588236,0.3927197446441923,680,680,actions ending in ing,
ultimatum_response,dose_altruism_04,25058,1.2596507352941178,0.024321475063722255,680,680,"researching Amazon, deploying AWS",
ultimatum_response,dose_altruism_04,48048,1.2580422794117647,0.21411545420080447,680,680,actions and outcomes,
ultimatum_response,dose_altruism_04,13615,1.255807674632353,0.35988333590940846,680,680,sentence terminators,
ultimatum_response,dose_altruism_04,32861,1.249322150735294,0.41093636211880313,680,680,additional information and conjunctions,
ultimatum_response,dose_altruism_04,54460,1.2443531709558824,0.1645703735012075,680,680,been possible,
ultimatum_response,dose_altruism_04,18729,1.2362132352941178,0.4514542713567979,600,680,"alph, albu, arch, aut, apples, antigen, arous, asynchronous",
ultimatum_response,dose_altruism_04,48043,1.225143612132353,0.5454463659974983,680,680,a bit / somewhat / slightly,
ultimatum_response,dose_altruism_04,38492,1.2250114889705883,0.6477271270090752,610,680,"nothing, Not, nowhere, nada, rien",
ultimatum_response,dose_altruism_04,47349,1.2166216681985293,0.12202075115076796,680,680,"politics, cases, downloads, future",
ultimatum_response,dose_altruism_04,55934,1.2131491268382353,0.19370970461872175,680,680,sentence starters after punctuation,
ultimatum_response,dose_altruism_04,37859,1.2101303998161765,0.7589850585279642,629,680,end up,
ultimatum_response,dose_altruism_04,63033,1.2051528033088235,0.20505152091697662,680,680,repetitive dialogue or common phrases,
ultimatum_response,dose_altruism_04,18960,1.2041590073529411,0.10937175359353532,680,680,preposition followed by the,
ultimatum_response,dose_altruism_04,14131,1.1958754595588235,0.41654730755437336,633,680,"if, ignore, assuming",
ultimatum_response,dose_altruism_04,23653,1.1895220588235293,0.057396192625735434,680,680,strive for greatness; established in,
ultimatum_response,dose_altruism_04,61228,1.1858283547794117,0.47908271443594863,680,680,explains consequences or importance,
ultimatum_response,dose_altruism_04,56334,1.1810661764705883,0.19079443963727494,680,680,numbers and units,
ultimatum_response,dose_altruism_04,32870,1.1732536764705883,0.08146514634617634,680,680,"companies do, might be, may prefer",
ultimatum_response,dose_altruism_04,60442,1.1672047334558824,0.4471954436264229,680,680,abstract concepts and states,
ultimatum_response,dose_altruism_04,56034,1.1646225873161764,0.22461543885779361,678,680,benefits and positive outcomes,
ultimatum_response,dose_altruism_04,7947,1.1641429227941176,0.2232100407828941,680,680,states or conditions,
ultimatum_response,dose_altruism_04,18237,1.1573357077205881,0.4490642459562993,600,680,"preference, prefer, choices",
ultimatum_response,dose_altruism_04,17905,1.1506031709558824,0.555066213186003,680,680,requesting specific items,
ultimatum_response,dose_altruism_04,54899,1.1449563419117648,0.24322345862493217,680,680,contrast conjunctions and sentence starters,
ultimatum_response,dose_altruism_04,43308,1.1400404986213235,0.4837089706524784,635,680,zero condition,
ultimatum_response,dose_altruism_04,11328,1.1400074678308822,0.796290985153302,680,680,could or would be,
ultimatum_response,dose_altruism_04,198,1.1375244140625,0.5919608837227779,606,680,clauses starting with which,
