task,condition,rank,feature_index,mean_activation,std_activation,nonzero_count,n_response_units,feature_label
ultimatum_response,dose_altruism_04,1,26699,4.586397058823529,0.0893768072143202,680,680,making a choice
ultimatum_response,dose_altruism_04,2,60228,4.364993106617647,2.2565075751682877,601,680,"artificial intelligence, such as, due to"
ultimatum_response,dose_altruism_04,3,50689,4.345955882352941,0.37207443321634903,680,680,maximum limit payoff
ultimatum_response,dose_altruism_04,4,29461,3.959903492647059,0.11554458348899882,680,680,better financial offers
ultimatum_response,dose_altruism_04,5,24356,3.8768152573529413,0.08480161343567177,680,680,explaining a reason
ultimatum_response,dose_altruism_04,6,19310,3.8200137867647057,0.514587773980978,680,680,rejected or denied
ultimatum_response,dose_altruism_04,7,238,3.744140625,0.401192928237878,680,680,accept and its forms
ultimatum_response,dose_altruism_04,8,36182,3.5203814338235295,1.2858848404556174,600,680,linking words after punctuation
ultimatum_response,dose_altruism_04,9,10313,3.479940257352941,0.1695322263572517,680,680,"refusal, rejection, denied"
ultimatum_response,dose_altruism_04,10,28802,3.211213235294118,0.7773468187003637,680,680,contrast conjunctions like while or although
